instrumentId,optionName,indexName,expiryInWords,optionType,optionStrikePrice,expiryInDate
47068,NIFTY 17JUL2025 PE 22050,NIFTY,17JUL2025,PE,22050,2025-07-17T14:30:00
45799,NIFTY 26JUN2025 PE 9000,NIFTY,26JUN2025,PE,9000,2025-06-26T14:30:00
57627,BANKNIFTY 26JUN2025 PE 46300,BANKNIFTY,26JUN2025,PE,46300,2025-06-26T14:30:00
45942,NIFTY 24JUN2027 CE 35000,NIFTY,24JUN2027,CE,35000,2027-06-24T14:30:00
58759,NIFTY 03JUL2025 CE 27450,NIFTY,03JUL2025,CE,27450,2025-07-03T14:30:00
71282,NIFTY 28AUG2025 PE 19850,NIFTY,28AUG2025,PE,19850,2025-08-28T14:30:00
61039,NIFTY 29JUN2028 CE 11000,NIFTY,29JUN2028,CE,11000,2028-06-29T14:30:00
54827,FINNIFTY 31JUL2025 CE 26700,FINNIFTY,31JUL2025,CE,26700,2025-07-31T14:30:00
54431,BANKNIFTY 31JUL2025 CE 77000,BANKNIFTY,31JUL2025,CE,77000,2025-07-31T14:30:00
71935,NIFTY 28AUG2025 PE 24050,NIFTY,28AUG2025,PE,24050,2025-08-28T14:30:00
53497,BANKNIFTY 31JUL2025 CE 34500,BANKNIFTY,31JUL2025,CE,34500,2025-07-31T14:30:00
46008,NIFTY 28DEC2028 CE 34000,NIFTY,28DEC2028,CE,34000,2028-12-28T14:30:00
89626,NIFTY 28JUN2029 CE 22000,NIFTY,28JUN2029,CE,22000,2029-06-28T14:30:00
69383,FINNIFTY 28AUG2025 PE 26200,FINNIFTY,28AUG2025,PE,26200,2025-08-28T14:30:00
60709,MIDCPNIFTY 26JUN2025 CE 10250,MIDCPNIFTY,26JUN2025,CE,10250,2025-06-26T14:30:00
47478,NIFTY 17JUL2025 PE 28450,NIFTY,17JUL2025,PE,28450,2025-07-17T14:30:00
70583,MIDCPNIFTY 28AUG2025 CE 12900,MIDCPNIFTY,28AUG2025,CE,12900,2025-08-28T14:30:00
69589,FINNIFTY 28AUG2025 PE 28600,FINNIFTY,28AUG2025,PE,28600,2025-08-28T14:30:00
71523,NIFTY 24JUN2027 CE 14000,NIFTY,24JUN2027,CE,14000,2027-06-24T14:30:00
54322,BANKNIFTY 31JUL2025 PE 66500,BANKNIFTY,31JUL2025,PE,66500,2025-07-31T14:30:00
54294,BANKNIFTY 31JUL2025 PE 65100,BANKNIFTY,31JUL2025,PE,65100,2025-07-31T14:30:00
39785,NIFTY 10JUL2025 PE 22150,NIFTY,10JUL2025,PE,22150,2025-07-10T14:30:00
71252,MIDCPNIFTY 28AUG2025 PE 16800,MIDCPNIFTY,28AUG2025,PE,16800,2025-08-28T14:30:00
55477,MIDCPNIFTY 31JUL2025 CE 14500,MIDCPNIFTY,31JUL2025,CE,14500,2025-07-31T14:30:00
47196,NIFTY 29JUN2028 CE 33000,NIFTY,29JUN2028,CE,33000,2028-06-29T14:30:00
70917,MIDCPNIFTY 28AUG2025 PE 13900,MIDCPNIFTY,28AUG2025,PE,13900,2025-08-28T14:30:00
60082,FINNIFTY 26JUN2025 CE 28300,FINNIFTY,26JUN2025,CE,28300,2025-06-26T14:30:00
69204,FINNIFTY 28AUG2025 PE 23600,FINNIFTY,28AUG2025,PE,23600,2025-08-28T14:30:00
56739,NIFTY 03JUL2025 CE 25200,NIFTY,03JUL2025,CE,25200,2025-07-03T14:30:00
57805,BANKNIFTY 26JUN2025 PE 54100,BANKNIFTY,26JUN2025,PE,54100,2025-06-26T14:30:00
55967,NIFTY 31JUL2025 CE 28600,NIFTY,31JUL2025,CE,28600,2025-07-31T14:30:00
57511,BANKNIFTY 26JUN2025 PE 42900,BANKNIFTY,26JUN2025,PE,42900,2025-06-26T14:30:00
56002,NIFTY 31JUL2025 PE 29150,NIFTY,31JUL2025,PE,29150,2025-07-31T14:30:00
55711,NIFTY 31JUL2025 CE 23100,NIFTY,31JUL2025,CE,23100,2025-07-31T14:30:00
59275,FINNIFTY 26JUN2025 PE 19000,FINNIFTY,26JUN2025,PE,19000,2025-06-26T14:30:00
47009,NIFTY 17JUL2025 PE 21250,NIFTY,17JUL2025,PE,21250,2025-07-17T14:30:00
48786,BANKNIFTY 26MAR2026 PE 76500,BANKNIFTY,26MAR2026,PE,76500,2026-03-26T14:30:00
57594,BANKNIFTY 26JUN2025 CE 44600,BANKNIFTY,26JUN2025,CE,44600,2025-06-26T14:30:00
61656,MIDCPNIFTY 26JUN2025 PE 13650,MIDCPNIFTY,26JUN2025,PE,13650,2025-06-26T14:30:00
61616,MIDCPNIFTY 26JUN2025 PE 13175,MIDCPNIFTY,26JUN2025,PE,13175,2025-06-26T14:30:00
62813,NIFTY 26JUN2025 PE 28150,NIFTY,26JUN2025,PE,28150,2025-06-26T14:30:00
71289,NIFTY 28AUG2025 CE 20000,NIFTY,28AUG2025,CE,20000,2025-08-28T14:30:00
71927,NIFTY 28AUG2025 PE 23850,NIFTY,28AUG2025,PE,23850,2025-08-28T14:30:00
54176,BANKNIFTY 31JUL2025 PE 60100,BANKNIFTY,31JUL2025,PE,60100,2025-07-31T14:30:00
72519,NIFTY 28AUG2025 PE 27900,NIFTY,28AUG2025,PE,27900,2025-08-28T14:30:00
70397,MIDCPNIFTY 28AUG2025 CE 11950,MIDCPNIFTY,28AUG2025,CE,11950,2025-08-28T14:30:00
55183,MIDCPNIFTY 31JUL2025 PE 11450,MIDCPNIFTY,31JUL2025,PE,11450,2025-07-31T14:30:00
40008,NIFTY 10JUL2025 CE 24900,NIFTY,10JUL2025,CE,24900,2025-07-10T14:30:00
67418,BANKNIFTY 28AUG2025 PE 61500,BANKNIFTY,28AUG2025,PE,61500,2025-08-28T14:30:00
68610,FINNIFTY 26JUN2025 PE 27950,FINNIFTY,26JUN2025,PE,27950,2025-06-26T14:30:00
40317,NIFTY 10JUL2025 CE 30150,NIFTY,10JUL2025,CE,30150,2025-07-10T14:30:00
54711,FINNIFTY 31JUL2025 CE 22400,FINNIFTY,31JUL2025,CE,22400,2025-07-31T14:30:00
54892,FINNIFTY 31JUL2025 PE 29700,FINNIFTY,31JUL2025,PE,29700,2025-07-31T14:30:00
59861,FINNIFTY 26JUN2025 CE 25200,FINNIFTY,26JUN2025,CE,25200,2025-06-26T14:30:00
51022,NIFTY 19JUN2025 PE 25250,NIFTY,19JUN2025,PE,25250,2025-06-19T14:30:00
71271,NIFTY 28AUG2025 CE 19700,NIFTY,28AUG2025,CE,19700,2025-08-28T14:30:00
50883,NIFTY 19JUN2025 CE 23300,NIFTY,19JUN2025,CE,23300,2025-06-19T14:30:00
62416,NIFTY 26JUN2025 PE 25350,NIFTY,26JUN2025,PE,25350,2025-06-26T14:30:00
54998,MIDCPNIFTY 31JUL2025 PE 8900,MIDCPNIFTY,31JUL2025,PE,8900,2025-07-31T14:30:00
55035,MIDCPNIFTY 31JUL2025 CE 10100,MIDCPNIFTY,31JUL2025,CE,10100,2025-07-31T14:30:00
53527,BANKNIFTY 31JUL2025 CE 40400,BANKNIFTY,31JUL2025,CE,40400,2025-07-31T14:30:00
43555,NIFTY 10JUL2025 CE 30300,NIFTY,10JUL2025,CE,30300,2025-07-10T14:30:00
59914,FINNIFTY 26JUN2025 PE 26600,FINNIFTY,26JUN2025,PE,26600,2025-06-26T14:30:00
58939,NIFTY 03JUL2025 CE 28850,NIFTY,03JUL2025,CE,28850,2025-07-03T14:30:00
53875,BANKNIFTY 31JUL2025 CE 50700,BANKNIFTY,31JUL2025,CE,50700,2025-07-31T14:30:00
36009,BANKNIFTY 31JUL2025 CE 70600,BANKNIFTY,31JUL2025,CE,70600,2025-07-31T14:30:00
72518,NIFTY 28AUG2025 CE 27900,NIFTY,28AUG2025,CE,27900,2025-08-28T14:30:00
68777,FINNIFTY 26JUN2025 CE 30050,FINNIFTY,26JUN2025,CE,30050,2025-06-26T14:30:00
61207,MIDCPNIFTY 26JUN2025 CE 11525,MIDCPNIFTY,26JUN2025,CE,11525,2025-06-26T14:30:00
57845,BANKNIFTY 26JUN2025 CE 55800,BANKNIFTY,26JUN2025,CE,55800,2025-06-26T14:30:00
71474,NIFTY 25JUN2026 CE 25000,NIFTY,25JUN2026,CE,25000,2026-06-25T14:30:00
47198,NIFTY 28DEC2028 CE 33000,NIFTY,28DEC2028,CE,33000,2028-12-28T14:30:00
55506,MIDCPNIFTY 31JUL2025 PE 15800,MIDCPNIFTY,31JUL2025,PE,15800,2025-07-31T14:30:00
71396,NIFTY 28AUG2025 CE 20250,NIFTY,28AUG2025,CE,20250,2025-08-28T14:30:00
51258,NIFTY 19JUN2025 PE 29850,NIFTY,19JUN2025,PE,29850,2025-06-19T14:30:00
54795,BANKNIFTY 26JUN2025 CE 58500,BANKNIFTY,26JUN2025,CE,58500,2025-06-26T14:30:00
50837,NIFTY 19JUN2025 PE 22600,NIFTY,19JUN2025,PE,22600,2025-06-19T14:30:00
35996,FINNIFTY 26JUN2025 CE 30750,FINNIFTY,26JUN2025,CE,30750,2025-06-26T14:30:00
59446,FINNIFTY 26JUN2025 CE 21000,FINNIFTY,26JUN2025,CE,21000,2025-06-26T14:30:00
69785,FINNIFTY 28AUG2025 PE 31500,FINNIFTY,28AUG2025,PE,31500,2025-08-28T14:30:00
71545,NIFTY 24JUN2027 CE 17000,NIFTY,24JUN2027,CE,17000,2027-06-24T14:30:00
57574,BANKNIFTY 26JUN2025 CE 43800,BANKNIFTY,26JUN2025,CE,43800,2025-06-26T14:30:00
70412,MIDCPNIFTY 28AUG2025 PE 12125,MIDCPNIFTY,28AUG2025,PE,12125,2025-08-28T14:30:00
39945,NIFTY 10JUL2025 PE 24150,NIFTY,10JUL2025,PE,24150,2025-07-10T14:30:00
59870,FINNIFTY 26JUN2025 PE 25500,FINNIFTY,26JUN2025,PE,25500,2025-06-26T14:30:00
62928,NIFTY 26MAR2026 CE 26000,NIFTY,26MAR2026,CE,26000,2026-03-26T14:30:00
60578,MIDCPNIFTY 26JUN2025 PE 9875,MIDCPNIFTY,26JUN2025,PE,9875,2025-06-26T14:30:00
54814,FINNIFTY 31JUL2025 PE 26200,FINNIFTY,31JUL2025,PE,26200,2025-07-31T14:30:00
62559,NIFTY 26JUN2025 CE 27300,NIFTY,26JUN2025,CE,27300,2025-06-26T14:30:00
69598,FINNIFTY 28AUG2025 CE 29000,FINNIFTY,28AUG2025,CE,29000,2025-08-28T14:30:00
46710,FINNIFTY 31JUL2025 PE 32400,FINNIFTY,31JUL2025,PE,32400,2025-07-31T14:30:00
61933,NIFTY 27DEC2029 PE 30000,NIFTY,27DEC2029,PE,30000,2029-12-27T14:30:00
54671,FINNIFTY 31JUL2025 CE 20400,FINNIFTY,31JUL2025,CE,20400,2025-07-31T14:30:00
65271,BANKNIFTY 28AUG2025 PE 35000,BANKNIFTY,28AUG2025,PE,35000,2025-08-28T14:30:00
47376,NIFTY 17JUL2025 CE 26550,NIFTY,17JUL2025,CE,26550,2025-07-17T14:30:00
53774,BANKNIFTY 31JUL2025 PE 48500,BANKNIFTY,31JUL2025,PE,48500,2025-07-31T14:30:00
54951,FINNIFTY 31JUL2025 CE 32100,FINNIFTY,31JUL2025,CE,32100,2025-07-31T14:30:00
54146,BANKNIFTY 31JUL2025 PE 59200,BANKNIFTY,31JUL2025,PE,59200,2025-07-31T14:30:00
65753,BANKNIFTY 28AUG2025 CE 44800,BANKNIFTY,28AUG2025,CE,44800,2025-08-28T14:30:00
56741,NIFTY 03JUL2025 CE 25250,NIFTY,03JUL2025,CE,25250,2025-07-03T14:30:00
54968,FINNIFTY 31JUL2025 PE 35000,FINNIFTY,31JUL2025,PE,35000,2025-07-31T14:30:00
51068,NIFTY 19JUN2025 PE 26300,NIFTY,19JUN2025,PE,26300,2025-06-19T14:30:00
55463,MIDCPNIFTY 31JUL2025 CE 14375,MIDCPNIFTY,31JUL2025,CE,14375,2025-07-31T14:30:00
63112,BANKNIFTY 25SEP2025 CE 55500,BANKNIFTY,25SEP2025,CE,55500,2025-09-25T14:30:00
58610,BANKNIFTY 26MAR2026 CE 58500,BANKNIFTY,26MAR2026,CE,58500,2026-03-26T14:30:00
58897,NIFTY 03JUL2025 PE 28150,NIFTY,03JUL2025,PE,28150,2025-07-03T14:30:00
62048,NIFTY 26JUN2025 PE 20200,NIFTY,26JUN2025,PE,20200,2025-06-26T14:30:00
59842,FINNIFTY 26JUN2025 PE 24200,FINNIFTY,26JUN2025,PE,24200,2025-06-26T14:30:00
47294,NIFTY 17JUL2025 PE 25300,NIFTY,17JUL2025,PE,25300,2025-07-17T14:30:00
55677,NIFTY 31JUL2025 CE 22400,NIFTY,31JUL2025,CE,22400,2025-07-31T14:30:00
39942,NIFTY 10JUL2025 CE 24100,NIFTY,10JUL2025,CE,24100,2025-07-10T14:30:00
54144,BANKNIFTY 31JUL2025 PE 59100,BANKNIFTY,31JUL2025,PE,59100,2025-07-31T14:30:00
51449,NIFTY 26JUN2025 CE 21000,NIFTY,26JUN2025,CE,21000,2025-06-26T14:30:00
58731,NIFTY 03JUL2025 CE 26800,NIFTY,03JUL2025,CE,26800,2025-07-03T14:30:00
55038,MIDCPNIFTY 31JUL2025 PE 10125,MIDCPNIFTY,31JUL2025,PE,10125,2025-07-31T14:30:00
71940,NIFTY 28AUG2025 CE 24200,NIFTY,28AUG2025,CE,24200,2025-08-28T14:30:00
55206,MIDCPNIFTY 31JUL2025 PE 11675,MIDCPNIFTY,31JUL2025,PE,11675,2025-07-31T14:30:00
51163,NIFTY 19JUN2025 CE 28150,NIFTY,19JUN2025,CE,28150,2025-06-19T14:30:00
63031,NIFTY 26MAR2026 PE 39000,NIFTY,26MAR2026,PE,39000,2026-03-26T14:30:00
71240,MIDCPNIFTY 28AUG2025 PE 16300,MIDCPNIFTY,28AUG2025,PE,16300,2025-08-28T14:30:00
46799,MIDCPNIFTY 31JUL2025 CE 14625,MIDCPNIFTY,31JUL2025,CE,14625,2025-07-31T14:30:00
59038,NIFTY 03JUL2025 PE 29250,NIFTY,03JUL2025,PE,29250,2025-07-03T14:30:00
39970,NIFTY 10JUL2025 CE 24500,NIFTY,10JUL2025,CE,24500,2025-07-10T14:30:00
69090,FINNIFTY 28AUG2025 CE 20800,FINNIFTY,28AUG2025,CE,20800,2025-08-28T14:30:00
65728,BANKNIFTY 28AUG2025 PE 43500,BANKNIFTY,28AUG2025,PE,43500,2025-08-28T14:30:00
59906,FINNIFTY 26JUN2025 PE 26300,FINNIFTY,26JUN2025,PE,26300,2025-06-26T14:30:00
54172,BANKNIFTY 31JUL2025 PE 59900,BANKNIFTY,31JUL2025,PE,59900,2025-07-31T14:30:00
54054,BANKNIFTY 31JUL2025 CE 55600,BANKNIFTY,31JUL2025,CE,55600,2025-07-31T14:30:00
58633,NIFTY 31DEC2026 PE 14000,NIFTY,31DEC2026,PE,14000,2026-12-31T14:30:00
58935,NIFTY 03JUL2025 CE 28800,NIFTY,03JUL2025,CE,28800,2025-07-03T14:30:00
48060,NIFTY 28JUN2029 PE 8000,NIFTY,28JUN2029,PE,8000,2029-06-28T14:30:00
72043,NIFTY 28AUG2025 PE 25350,NIFTY,28AUG2025,PE,25350,2025-08-28T14:30:00
60706,MIDCPNIFTY 26JUN2025 PE 10200,MIDCPNIFTY,26JUN2025,PE,10200,2025-06-26T14:30:00
60239,FINNIFTY 26JUN2025 CE 28800,FINNIFTY,26JUN2025,CE,28800,2025-06-26T14:30:00
63122,BANKNIFTY 25SEP2025 PE 60000,BANKNIFTY,25SEP2025,PE,60000,2025-09-25T14:30:00
45519,FINNIFTY 26JUN2025 PE 32600,FINNIFTY,26JUN2025,PE,32600,2025-06-26T14:30:00
71526,NIFTY 28AUG2025 CE 21100,NIFTY,28AUG2025,CE,21100,2025-08-28T14:30:00
56497,NIFTY 03JUL2025 PE 24500,NIFTY,03JUL2025,PE,24500,2025-07-03T14:30:00
40236,FINNIFTY 31JUL2025 PE 32700,FINNIFTY,31JUL2025,PE,32700,2025-07-31T14:30:00
46877,NIFTY 17JUL2025 CE 19900,NIFTY,17JUL2025,CE,19900,2025-07-17T14:30:00
60093,BANKNIFTY 24DEC2025 CE 33000,BANKNIFTY,24DEC2025,CE,33000,2025-12-24T14:30:00
56541,NIFTY 03JUL2025 CE 24650,NIFTY,03JUL2025,CE,24650,2025-07-03T14:30:00
39729,NIFTY 10JUL2025 PE 21250,NIFTY,10JUL2025,PE,21250,2025-07-10T14:30:00
55448,MIDCPNIFTY 31JUL2025 PE 14200,MIDCPNIFTY,31JUL2025,PE,14200,2025-07-31T14:30:00
55831,NIFTY 31JUL2025 CE 25600,NIFTY,31JUL2025,CE,25600,2025-07-31T14:30:00
53669,BANKNIFTY 31JUL2025 CE 45600,BANKNIFTY,31JUL2025,CE,45600,2025-07-31T14:30:00
54973,MIDCPNIFTY 31JUL2025 CE 7800,MIDCPNIFTY,31JUL2025,CE,7800,2025-07-31T14:30:00
47415,NIFTY 17JUL2025 CE 27300,NIFTY,17JUL2025,CE,27300,2025-07-17T14:30:00
63029,NIFTY 26MAR2026 PE 38000,NIFTY,26MAR2026,PE,38000,2026-03-26T14:30:00
69978,MIDCPNIFTY 28AUG2025 PE 9700,MIDCPNIFTY,28AUG2025,PE,9700,2025-08-28T14:30:00
58099,BANKNIFTY 26JUN2025 PE 60100,BANKNIFTY,26JUN2025,PE,60100,2025-06-26T14:30:00
57650,BANKNIFTY 26JUN2025 CE 47500,BANKNIFTY,26JUN2025,CE,47500,2025-06-26T14:30:00
47810,BANKNIFTY 26MAR2026 CE 78000,BANKNIFTY,26MAR2026,CE,78000,2026-03-26T14:30:00
89586,NIFTY 28JUN2029 PE 10000,NIFTY,28JUN2029,PE,10000,2029-06-28T14:30:00
47456,NIFTY 17JUL2025 CE 28000,NIFTY,17JUL2025,CE,28000,2025-07-17T14:30:00
69423,FINNIFTY 28AUG2025 CE 27400,FINNIFTY,28AUG2025,CE,27400,2025-08-28T14:30:00
67682,BANKNIFTY 28AUG2025 PE 64600,BANKNIFTY,28AUG2025,PE,64600,2025-08-28T14:30:00
70575,MIDCPNIFTY 28AUG2025 CE 12800,MIDCPNIFTY,28AUG2025,CE,12800,2025-08-28T14:30:00
69767,FINNIFTY 28AUG2025 PE 31000,FINNIFTY,28AUG2025,PE,31000,2025-08-28T14:30:00
55214,MIDCPNIFTY 31JUL2025 PE 11775,MIDCPNIFTY,31JUL2025,PE,11775,2025-07-31T14:30:00
54939,FINNIFTY 31JUL2025 CE 31500,FINNIFTY,31JUL2025,CE,31500,2025-07-31T14:30:00
59156,NIFTY 03JUL2025 PE 29650,NIFTY,03JUL2025,PE,29650,2025-07-03T14:30:00
55740,NIFTY 31JUL2025 PE 23600,NIFTY,31JUL2025,PE,23600,2025-07-31T14:30:00
58152,BANKNIFTY 26JUN2025 CE 61400,BANKNIFTY,26JUN2025,CE,61400,2025-06-26T14:30:00
62877,NIFTY 26JUN2025 PE 28650,NIFTY,26JUN2025,PE,28650,2025-06-26T14:30:00
66549,BANKNIFTY 28AUG2025 CE 53800,BANKNIFTY,28AUG2025,CE,53800,2025-08-28T14:30:00
70576,MIDCPNIFTY 28AUG2025 PE 12800,MIDCPNIFTY,28AUG2025,PE,12800,2025-08-28T14:30:00
57715,BANKNIFTY 26JUN2025 CE 50500,BANKNIFTY,26JUN2025,CE,50500,2025-06-26T14:30:00
51236,NIFTY 19JUN2025 PE 29500,NIFTY,19JUN2025,PE,29500,2025-06-19T14:30:00
57846,BANKNIFTY 26JUN2025 PE 55800,BANKNIFTY,26JUN2025,PE,55800,2025-06-26T14:30:00
70647,MIDCPNIFTY 28AUG2025 PE 13325,MIDCPNIFTY,28AUG2025,PE,13325,2025-08-28T14:30:00
62202,NIFTY 26JUN2025 PE 22550,NIFTY,26JUN2025,PE,22550,2025-06-26T14:30:00
70160,MIDCPNIFTY 28AUG2025 CE 11100,MIDCPNIFTY,28AUG2025,CE,11100,2025-08-28T14:30:00
54223,BANKNIFTY 31JUL2025 CE 61900,BANKNIFTY,31JUL2025,CE,61900,2025-07-31T14:30:00
54963,FINNIFTY 31JUL2025 CE 34000,FINNIFTY,31JUL2025,CE,34000,2025-07-31T14:30:00
72122,NIFTY 28AUG2025 CE 26300,NIFTY,28AUG2025,CE,26300,2025-08-28T14:30:00
40191,BANKNIFTY 28AUG2025 CE 71200,BANKNIFTY,28AUG2025,CE,71200,2025-08-28T14:30:00
37539,MIDCPNIFTY 26JUN2025 PE 13850,MIDCPNIFTY,26JUN2025,PE,13850,2025-06-26T14:30:00
59839,FINNIFTY 26JUN2025 CE 24100,FINNIFTY,26JUN2025,CE,24100,2025-06-26T14:30:00
71524,NIFTY 28AUG2025 CE 21050,NIFTY,28AUG2025,CE,21050,2025-08-28T14:30:00
67433,BANKNIFTY 28AUG2025 CE 62300,BANKNIFTY,28AUG2025,CE,62300,2025-08-28T14:30:00
71543,NIFTY 24JUN2027 CE 16000,NIFTY,24JUN2027,CE,16000,2027-06-24T14:30:00
59283,FINNIFTY 26JUN2025 PE 19200,FINNIFTY,26JUN2025,PE,19200,2025-06-26T14:30:00
51115,NIFTY 19JUN2025 CE 27350,NIFTY,19JUN2025,CE,27350,2025-06-19T14:30:00
50884,NIFTY 19JUN2025 PE 23300,NIFTY,19JUN2025,PE,23300,2025-06-19T14:30:00
38295,BANKNIFTY 31JUL2025 PE 39100,BANKNIFTY,31JUL2025,PE,39100,2025-07-31T14:30:00
57729,BANKNIFTY 26JUN2025 CE 50900,BANKNIFTY,26JUN2025,CE,50900,2025-06-26T14:30:00
53499,BANKNIFTY 31JUL2025 CE 35000,BANKNIFTY,31JUL2025,CE,35000,2025-07-31T14:30:00
61449,MIDCPNIFTY 26JUN2025 CE 12275,MIDCPNIFTY,26JUN2025,CE,12275,2025-06-26T14:30:00
66579,BANKNIFTY 28AUG2025 PE 54500,BANKNIFTY,28AUG2025,PE,54500,2025-08-28T14:30:00
54273,BANKNIFTY 31JUL2025 CE 64100,BANKNIFTY,31JUL2025,CE,64100,2025-07-31T14:30:00
47315,NIFTY 17JUL2025 CE 25750,NIFTY,17JUL2025,CE,25750,2025-07-17T14:30:00
55704,NIFTY 31JUL2025 PE 23000,NIFTY,31JUL2025,PE,23000,2025-07-31T14:30:00
46953,NIFTY 17JUL2025 PE 20750,NIFTY,17JUL2025,PE,20750,2025-07-17T14:30:00
59150,NIFTY 03JUL2025 PE 29500,NIFTY,03JUL2025,PE,29500,2025-07-03T14:30:00
54705,FINNIFTY 31JUL2025 CE 22100,FINNIFTY,31JUL2025,CE,22100,2025-07-31T14:30:00
89656,NIFTY 28JUN2029 CE 37000,NIFTY,28JUN2029,CE,37000,2029-06-28T14:30:00
40150,NIFTY 10JUL2025 CE 26850,NIFTY,10JUL2025,CE,26850,2025-07-10T14:30:00
55148,MIDCPNIFTY 31JUL2025 CE 11075,MIDCPNIFTY,31JUL2025,CE,11075,2025-07-31T14:30:00
54403,BANKNIFTY 31JUL2025 CE 70200,BANKNIFTY,31JUL2025,CE,70200,2025-07-31T14:30:00
37993,MIDCPNIFTY 31JUL2025 CE 14925,MIDCPNIFTY,31JUL2025,CE,14925,2025-07-31T14:30:00
69079,FINNIFTY 28AUG2025 PE 19000,FINNIFTY,28AUG2025,PE,19000,2025-08-28T14:30:00
67436,BANKNIFTY 28AUG2025 PE 62400,BANKNIFTY,28AUG2025,PE,62400,2025-08-28T14:30:00
67428,BANKNIFTY 28AUG2025 PE 62000,BANKNIFTY,28AUG2025,PE,62000,2025-08-28T14:30:00
59582,FINNIFTY 26JUN2025 PE 21800,FINNIFTY,26JUN2025,PE,21800,2025-06-26T14:30:00
70852,MIDCPNIFTY 28AUG2025 PE 13825,MIDCPNIFTY,28AUG2025,PE,13825,2025-08-28T14:30:00
60165,BANKNIFTY 24DEC2025 PE 58500,BANKNIFTY,24DEC2025,PE,58500,2025-12-24T14:30:00
66470,BANKNIFTY 28AUG2025 CE 52500,BANKNIFTY,28AUG2025,CE,52500,2025-08-28T14:30:00
46762,MIDCPNIFTY 26JUN2025 PE 14725,MIDCPNIFTY,26JUN2025,PE,14725,2025-06-26T14:30:00
47172,NIFTY 17JUL2025 PE 23700,NIFTY,17JUL2025,PE,23700,2025-07-17T14:30:00
61057,MIDCPNIFTY 26JUN2025 CE 11150,MIDCPNIFTY,26JUN2025,CE,11150,2025-06-26T14:30:00
71380,NIFTY 26JUN2025 PE 24000,NIFTY,26JUN2025,PE,24000,2025-06-26T14:30:00
58717,NIFTY 03JUL2025 CE 26600,NIFTY,03JUL2025,CE,26600,2025-07-03T14:30:00
69224,FINNIFTY 28AUG2025 PE 24600,FINNIFTY,28AUG2025,PE,24600,2025-08-28T14:30:00
69187,FINNIFTY 28AUG2025 CE 22800,FINNIFTY,28AUG2025,CE,22800,2025-08-28T14:30:00
40314,NIFTY 10JUL2025 PE 30050,NIFTY,10JUL2025,PE,30050,2025-07-10T14:30:00
43285,MIDCPNIFTY 28AUG2025 PE 17700,MIDCPNIFTY,28AUG2025,PE,17700,2025-08-28T14:30:00
58503,BANKNIFTY 26MAR2026 PE 40500,BANKNIFTY,26MAR2026,PE,40500,2026-03-26T14:30:00
55599,NIFTY 31JUL2025 CE 20650,NIFTY,31JUL2025,CE,20650,2025-07-31T14:30:00
49344,MIDCPNIFTY 31JUL2025 PE 14850,MIDCPNIFTY,31JUL2025,PE,14850,2025-07-31T14:30:00
67844,BANKNIFTY 28AUG2025 PE 67300,BANKNIFTY,28AUG2025,PE,67300,2025-08-28T14:30:00
68035,BANKNIFTY 28AUG2025 CE 68300,BANKNIFTY,28AUG2025,CE,68300,2025-08-28T14:30:00
45850,NIFTY 24DEC2025 CE 34000,NIFTY,24DEC2025,CE,34000,2025-12-24T14:30:00
35983,BANKNIFTY 28AUG2025 CE 71700,BANKNIFTY,28AUG2025,CE,71700,2025-08-28T14:30:00
47365,NIFTY 17JUL2025 PE 26250,NIFTY,17JUL2025,PE,26250,2025-07-17T14:30:00
54342,BANKNIFTY 31JUL2025 PE 67200,BANKNIFTY,31JUL2025,PE,67200,2025-07-31T14:30:00
61716,MIDCPNIFTY 26JUN2025 PE 14400,MIDCPNIFTY,26JUN2025,PE,14400,2025-06-26T14:30:00
39707,NIFTY 10JUL2025 PE 20800,NIFTY,10JUL2025,PE,20800,2025-07-10T14:30:00
70315,MIDCPNIFTY 28AUG2025 CE 11925,MIDCPNIFTY,28AUG2025,CE,11925,2025-08-28T14:30:00
45934,NIFTY 24JUN2027 CE 9000,NIFTY,24JUN2027,CE,9000,2027-06-24T14:30:00
62043,NIFTY 27DEC2029 PE 38000,NIFTY,27DEC2029,PE,38000,2029-12-27T14:30:00
55188,MIDCPNIFTY 31JUL2025 PE 11500,MIDCPNIFTY,31JUL2025,PE,11500,2025-07-31T14:30:00
54042,BANKNIFTY 31JUL2025 PE 55000,BANKNIFTY,31JUL2025,PE,55000,2025-07-31T14:30:00
55663,NIFTY 31JUL2025 CE 22150,NIFTY,31JUL2025,CE,22150,2025-07-31T14:30:00
54014,BANKNIFTY 31JUL2025 PE 53900,BANKNIFTY,31JUL2025,PE,53900,2025-07-31T14:30:00
71673,NIFTY 28AUG2025 CE 22000,NIFTY,28AUG2025,CE,22000,2025-08-28T14:30:00
40136,NIFTY 10JUL2025 CE 26650,NIFTY,10JUL2025,CE,26650,2025-07-10T14:30:00
40009,NIFTY 10JUL2025 PE 24900,NIFTY,10JUL2025,PE,24900,2025-07-10T14:30:00
61460,MIDCPNIFTY 26JUN2025 PE 12400,MIDCPNIFTY,26JUN2025,PE,12400,2025-06-26T14:30:00
65558,BANKNIFTY 28AUG2025 PE 41200,BANKNIFTY,28AUG2025,PE,41200,2025-08-28T14:30:00
67767,NIFTY 28DEC2028 PE 16000,NIFTY,28DEC2028,PE,16000,2028-12-28T14:30:00
